Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDL03,3267.0,OUT049
DRL59,998.0,OUT049
DRM11,5567.0,OUT027
FDA43,3217.0,OUT049
FDZ56,783.0,OUT010
FDI44,980.0,OUT018
FDB50,1299.0,OUT013
FDU15,-1229.0,OUT019
NCJ19,-1041.0,OUT019
FDD48,1887.0,OUT013
NCW42,3615.0,OUT035
FDL24,2913.0,OUT017
NCB30,3139.0,OUT013
FDK25,2735.0,OUT013
FDW28,3205.0,OUT049
FDD47,2841.0,OUT017
FDK16,-397.0,OUT019
FDW37,1496.0,OUT046
FDA48,3625.0,OUT035
FDA14,2441.0,OUT017
FDV15,1655.0,OUT013
FDN22,4125.0,OUT049
NCD55,609.0,OUT045
FDY43,2711.0,OUT013
NCU05,1371.0,OUT017
FDF10,2533.0,OUT035
FDR39,2639.0,OUT018
FDG40,611.0,OUT013
FDZ28,187.0,OUT019
FDE02,1437.0,OUT045
FDU60,2834.0,OUT049
FDM21,4091.0,OUT013
FDV52,-5.0,OUT019
NCW06,3055.0,OUT013
FDX36,3723.0,OUT035
FDT35,4197.0,OUT027
NCL19,307.0,OUT010
NCD31,2600.0,OUT046
FDE53,-165.0,OUT019
FDW58,-149.0,OUT019
DRF48,2964.0,OUT046
FDW57,2981.0,OUT035
DRH13,1807.0,OUT017
FDT33,2767.0,OUT013
DRK47,5015.0,OUT027
FDY22,377.0,OUT010
FDC35,1371.0,OUT019
FDO03,3691.0,OUT013
FDF24,1301.0,OUT045
FDF56,2607.0,OUT018
FDD28,1003.0,OUT013
FDG53,3717.0,OUT027
FDO27,-325.0,OUT019
NCF54,2416.0,OUT018
FDC20,2373.0,OUT027
FDU10,704.0,OUT046
DRA24,2347.0,OUT018
FDA02,439.0,OUT010
FDG10,1093.0,OUT017
FDW39,927.0,OUT010
FDP04,-825.0,OUT019
NCM55,2939.0,OUT013
FDG47,4033.0,OUT045
NCU41,3117.0,OUT017
NCK31,933.0,OUT017
FDZ46,1695.0,OUT045
FDU13,3801.0,OUT027
NCF19,731.0,OUT045
NCJ43,2759.0,OUT013
NCJ05,2355.0,OUT045
FDS04,3701.0,OUT027
FDX28,-343.0,OUT010
FDB41,2257.0,OUT027
FDG53,2266.0,OUT046
FDL15,515.0,OUT010
FDQ08,1156.0,OUT049
DRN36,1593.0,OUT013
FDI46,4027.0,OUT013
FDG16,4833.0,OUT027
FDV32,1059.0,OUT013
FDF44,243.0,OUT010
FDK04,665.0,OUT018
NCA41,3079.0,OUT013
FDD51,843.0,OUT017
NCZ53,2897.0,OUT045
FDP01,3909.0,OUT027
FDY25,2994.0,OUT049
FDB17,2576.0,OUT018
NCV54,1612.0,OUT018
FDJ32,1145.0,OUT017
FDA37,2142.0,OUT049
FDG35,2953.0,OUT035
NCM05,3886.0,OUT018
FDG45,3367.0,OUT046
FDH28,731.0,OUT013
NCE18,4014.0,OUT049
FDH38,1829.0,OUT045
FDR56,3207.0,OUT013
FDH17,3057.0,OUT027
FDD39,3554.0,OUT049
FDB41,930.0,OUT049
NCR53,3501.0,OUT046
FDX46,1099.0,OUT017
FDV28,740.0,OUT049
FDA08,2402.0,OUT018
FDH45,845.0,OUT017
NCS38,-93.0,OUT010
FDD40,1209.0,OUT010
DRM59,2579.0,OUT035
NCJ43,2487.0,OUT018
NCN29,855.0,OUT013
NCC19,2935.0,OUT045
FDR56,3289.0,OUT035
FDZ43,3976.0,OUT049
FDJ32,-873.0,OUT010
DRH03,1583.0,OUT017
NCZ54,2715.0,OUT035
FDE26,2413.0,OUT017
FDS03,969.0,OUT045
DRZ24,37.0,OUT019
FDO48,4989.0,OUT027
FDW39,2958.0,OUT049
NCK05,1108.0,OUT049
NCK30,4085.0,OUT017
FDT27,3466.0,OUT018
FDS08,919.0,OUT019
NCJ19,998.0,OUT049
FDC58,669.0,OUT045
DRE37,3001.0,OUT013
FDW02,2229.0,OUT035
FDJ02,511.0,OUT010
FDX09,2737.0,OUT045
FDT31,1075.0,OUT010
FDI24,2923.0,OUT049
FDY09,2737.0,OUT045
FDV28,565.0,OUT045
DRM47,3132.0,OUT049
FDT52,2039.0,OUT019
FDI48,655.0,OUT018
FDY55,4189.0,OUT017
FDU48,2131.0,OUT013
FDN25,889.0,OUT045
FDP20,2146.0,OUT049
FDJ15,3027.0,OUT013
FDD04,1960.0,OUT018
FDY58,3563.0,OUT045
FDR37,2675.0,OUT018
FDF44,2147.0,OUT013
FDD32,1321.0,OUT045
FDR57,2641.0,OUT017
DRG39,2347.0,OUT027
FDX15,2611.0,OUT017
DRN37,2551.0,OUT045
FDW40,3749.0,OUT027
FDB32,1623.0,OUT049
FDM40,1992.0,OUT018
FDE39,3397.0,OUT027
DRH49,1437.0,OUT017
FDT46,950.0,OUT049
NCF06,4185.0,OUT035
FDP07,3217.0,OUT017
FDC04,3831.0,OUT013
FDZ32,1821.0,OUT017
FDD50,2617.0,OUT045
FDU56,3069.0,OUT017
FDV34,1329.0,OUT017
NCY41,623.0,OUT013
NCK18,2630.0,OUT046
DRH25,977.0,OUT049
FDT57,3775.0,OUT046
FDV56,1489.0,OUT018
FDV12,1541.0,OUT045
FDN52,1557.0,OUT017
FDX38,995.0,OUT035
FDE47,1687.0,OUT018
NCO07,3359.0,OUT013
FDV09,3853.0,OUT027
FDZ23,1071.0,OUT019
DRH51,1129.0,OUT018
NCY54,2605.0,OUT045
DRG49,3897.0,OUT013
NCC19,3128.0,OUT049
NCV53,3727.0,OUT045
FDZ47,-269.0,OUT019
NCO26,1522.0,OUT018
NCP02,905.0,OUT045
NCW30,3803.0,OUT018
NCN55,3792.0,OUT046
FDB20,-685.0,OUT010
DRL11,2517.0,OUT013
DRD60,2801.0,OUT045
FDW14,-481.0,OUT010
FDL27,-801.0,OUT010
FDU09,679.0,OUT018
DRH36,2667.0,OUT027
FDP34,3933.0,OUT027
FDE04,2989.0,OUT017
FDZ57,3589.0,OUT027
FDF02,-255.0,OUT010
FDG28,3865.0,OUT045
NCI31,573.0,OUT046
FDT43,895.0,OUT013
FDU20,1990.0,OUT046
FDD53,767.0,OUT013
FDW15,2345.0,OUT045
NCT53,2503.0,OUT045
NCG55,3285.0,OUT027
FDD48,1985.0,OUT035
FDG47,4254.0,OUT049
FDI21,1185.0,OUT017
FDT27,3837.0,OUT017
DRO35,1897.0,OUT013
FDD33,3783.0,OUT017
FDC04,3981.0,OUT035
FDY34,2695.0,OUT013
DRJ49,2162.0,OUT049
FDE05,2453.0,OUT049
FDU31,3605.0,OUT017
NCN19,4427.0,OUT027
FDK56,4393.0,OUT027
FDK58,1823.0,OUT017
NCJ42,1771.0,OUT035
FDZ34,4513.0,OUT027
FDA52,2537.0,OUT018
NCR29,927.0,OUT013
FDT48,3325.0,OUT035
DRJ51,1713.0,OUT019
NCS54,2802.0,OUT046
FDV01,2653.0,OUT035
DRG51,4047.0,OUT027
NCG42,2123.0,OUT013
FDA51,1979.0,OUT049
FDV19,669.0,OUT010
NCT18,2785.0,OUT045
NCS41,2841.0,OUT045
FDO03,3660.0,OUT046
FDL12,-893.0,OUT010
FDY37,429.0,OUT010
FDI58,1642.0,OUT049
FDT28,2097.0,OUT018
NCC42,271.0,OUT010
FDO01,2221.0,OUT017
FDJ02,2423.0,OUT013
FDQ04,427.0,OUT018
DRL47,2041.0,OUT013
FDZ32,1913.0,OUT035
FDC35,3407.0,OUT035
FDX14,1121.0,OUT045
FDZ35,1767.0,OUT013
FDL14,2555.0,OUT013
FDO04,1041.0,OUT049
DRK11,2495.0,OUT017
FDB44,3079.0,OUT018
FDZ50,3072.0,OUT049
FDI12,2925.0,OUT027
FDU43,3895.0,OUT017
FDD58,-341.0,OUT010
FDB27,3197.0,OUT017
FDB04,1150.0,OUT018
NCO17,1911.0,OUT013
FDL12,1081.0,OUT017
DRJ13,2640.0,OUT049
FDD57,1505.0,OUT045
FDW19,1965.0,OUT035
DRD27,1347.0,OUT018
FDH27,3765.0,OUT027
NCW30,5543.0,OUT027
FDR40,1082.0,OUT018
FDG05,2579.0,OUT013
NCY41,-1337.0,OUT019
FDI38,3047.0,OUT018
FDR20,794.0,OUT046
FDE09,1867.0,OUT017
FDN50,-297.0,OUT019
DRF27,2345.0,OUT045
DRF51,633.0,OUT013
NCO02,-809.0,OUT019
FDB51,2485.0,OUT027
FDJ50,923.0,OUT013
FDN52,1439.0,OUT013
FDX14,1279.0,OUT013
FDT27,1859.0,OUT019
FDV10,779.0,OUT013
FDU33,773.0,OUT046
FDU58,3007.0,OUT046
NCP42,4521.0,OUT027
FDL51,4877.0,OUT027
DRH15,2195.0,OUT027
FDU16,1547.0,OUT017
FDW15,2517.0,OUT017
FDQ44,1901.0,OUT045
NCI06,4279.0,OUT027
DRK23,2073.0,OUT019
FDC28,1923.0,OUT035
NCY17,-1261.0,OUT019
NCV05,2141.0,OUT018
FDM34,223.0,OUT019
DRD60,4343.0,OUT027
FDT38,1406.0,OUT046
FDQ57,2059.0,OUT018
FDE59,2065.0,OUT027
NCM43,2578.0,OUT046
DRI51,2817.0,OUT049
NCG30,2057.0,OUT017
NCK54,2031.0,OUT035
FDQ16,-129.0,OUT019
FDI36,3207.0,OUT013
FDX16,3829.0,OUT027
FDA34,2780.0,OUT046
FDJ48,3644.0,OUT018
FDU47,2389.0,OUT035
FDS39,2290.0,OUT046
FDD11,3998.0,OUT046
FDM16,2705.0,OUT027
FDU56,2661.0,OUT018
FDQ32,2103.0,OUT017
DRK35,677.0,OUT013
FDA58,3811.0,OUT049
DRG48,389.0,OUT019
FDT59,1769.0,OUT010
FDQ31,-397.0,OUT019
FDS51,773.0,OUT018
FDW32,2889.0,OUT027
FDI15,5609.0,OUT027
NCV30,1095.0,OUT017
DRG25,3074.0,OUT049
FDT02,635.0,OUT013
FDO33,3285.0,OUT027
FDP38,993.0,OUT035
FDZ45,3277.0,OUT035
NCA54,4287.0,OUT027
FDU33,879.0,OUT017
FDN58,3839.0,OUT017
FDI05,1185.0,OUT045
FDM57,-525.0,OUT019
NCS42,2871.0,OUT027
FDB57,3485.0,OUT045
FDC03,3075.0,OUT045
FDZ58,1967.0,OUT013
NCK29,1907.0,OUT045
NCR53,3437.0,OUT045
FDE26,3761.0,OUT027
FDU52,2571.0,OUT049
FDE41,2865.0,OUT027
FDU38,2721.0,OUT018
FDA52,2927.0,OUT017
FDW46,1114.0,OUT046
DRI59,3691.0,OUT035
FDT38,1529.0,OUT035
FDL33,2839.0,OUT018
FDQ01,5469.0,OUT027
FDJ08,3018.0,OUT046
FDQ47,729.0,OUT049
NCZ18,3967.0,OUT013
FDE29,1075.0,OUT017
FDF10,3829.0,OUT027
FDC48,1468.0,OUT049
FDY58,3651.0,OUT013
NCX30,1935.0,OUT010
FDV11,2887.0,OUT013
FDT46,842.0,OUT046
DRD01,-955.0,OUT019
FDQ11,4131.0,OUT013
NCM41,1577.0,OUT017
NCC55,643.0,OUT013
FDG45,4861.0,OUT027
NCQ54,2757.0,OUT049
FDM34,2005.0,OUT045
FDD17,1875.0,OUT019
FDN38,5429.0,OUT027
FDB53,2073.0,OUT018
NCL06,4245.0,OUT035
NCV18,-605.0,OUT019
FDX25,2931.0,OUT013
FDB39,921.0,OUT046
FDC33,3285.0,OUT049
NCO14,441.0,OUT018
FDA58,5209.0,OUT027
NCQ02,3049.0,OUT017
NCR53,3641.0,OUT017
FDN52,1452.0,OUT046
FDG26,4052.0,OUT046
FDE23,2297.0,OUT027
DRI37,981.0,OUT013
DRH37,2341.0,OUT018
FDO01,2231.0,OUT035
FDK45,1937.0,OUT049
FDP23,3553.0,OUT049
FDM33,3621.0,OUT035
FDD36,2029.0,OUT017
FDL56,1467.0,OUT017
FDT27,1843.0,OUT010
FDG52,849.0,OUT017
NCL42,3973.0,OUT035
DRJ24,2913.0,OUT046
FDV38,865.0,OUT046
FDT35,2681.0,OUT045
FDY51,3395.0,OUT045
FDC37,1803.0,OUT017
NCP43,2891.0,OUT013
FDO33,1731.0,OUT045
FDW04,1870.0,OUT018
NCC31,2450.0,OUT046
FDK22,3533.0,OUT049
FDJ50,1015.0,OUT017
FDV13,1595.0,OUT017
DRL60,2503.0,OUT017
FDW03,1815.0,OUT017
FDY27,2985.0,OUT035
FDB39,2361.0,OUT027
FDU59,2509.0,OUT045
FDZ57,2224.0,OUT049
FDO21,3714.0,OUT049
FDS43,2708.0,OUT018
FDU28,1115.0,OUT010
FDC51,109.0,OUT010
FDW16,-383.0,OUT010
FDP32,95.0,OUT010
FDB60,1207.0,OUT019
NCQ30,1899.0,OUT046
FDD26,3069.0,OUT049
FDI44,1185.0,OUT045
DRH23,888.0,OUT046
FDO44,1778.0,OUT046
FDG04,2984.0,OUT046
FDM32,2957.0,OUT027
FDM09,2759.0,OUT013
FDZ47,1683.0,OUT013
FDM40,3721.0,OUT027
FDY48,1743.0,OUT017
NCM30,615.0,OUT045
FDX36,1661.0,OUT010
DRF03,749.0,OUT017
FDN51,4258.0,OUT049
FDM57,1511.0,OUT049
FDB35,1652.0,OUT049
FDY13,2729.0,OUT027
FDA37,2155.0,OUT017
NCX53,2357.0,OUT017
FDD59,1090.0,OUT018
FDX10,-1241.0,OUT019
FDC03,2857.0,OUT018
FDW43,3765.0,OUT035
FDW10,2807.0,OUT046
FDY14,5593.0,OUT027
FDV43,683.0,OUT045
FDO40,2435.0,OUT013
FDP46,2941.0,OUT027
NCE43,731.0,OUT019
FDD05,2069.0,OUT035
FDJ60,761.0,OUT010
DRE27,1233.0,OUT018
FDO11,4141.0,OUT035
DRG11,3167.0,OUT027
FDK33,1495.0,OUT010
DRM23,2611.0,OUT045
FDJ02,3833.0,OUT027
NCZ05,1579.0,OUT045
NCL30,2035.0,OUT013
FDZ19,2479.0,OUT018
FDM45,2080.0,OUT049
FDO36,2836.0,OUT046
NCK31,749.0,OUT045
DRJ37,2359.0,OUT045
FDP24,1640.0,OUT018
FDF46,1883.0,OUT013
FDX46,-885.0,OUT019
NCL18,2943.0,OUT045
FDJ26,3439.0,OUT013
FDJ07,1795.0,OUT045
FDY15,2519.0,OUT013
DRG01,1143.0,OUT045
FDF58,1017.0,OUT045
FDZ14,95.0,OUT019
FDP31,1204.0,OUT049
FDH45,783.0,OUT013
FDA09,935.0,OUT010
FDW31,3337.0,OUT035
FDA57,711.0,OUT046
NCE55,2915.0,OUT035
FDC17,1479.0,OUT019
FDC59,1139.0,OUT013
FDA22,2703.0,OUT013
FDK52,3701.0,OUT035
NCM26,2423.0,OUT046
NCT53,2769.0,OUT035
FDW45,2100.0,OUT018
NCI18,3647.0,OUT035
FDE38,2332.0,OUT018
FDF08,-409.0,OUT019
FDY58,1713.0,OUT010
FDF58,-821.0,OUT019
FDX39,3467.0,OUT017
FDB44,3462.0,OUT049
FDF28,2095.0,OUT013
FDE39,1919.0,OUT013
FDT37,3729.0,OUT018
FDZ45,3253.0,OUT017
FDO40,2553.0,OUT035
FDM57,2873.0,OUT027
DRG36,2807.0,OUT017
FDY36,-733.0,OUT010
DRL60,3855.0,OUT027
FDS25,-117.0,OUT019
DRF49,3231.0,OUT027
FDP16,3813.0,OUT045
FDS60,2985.0,OUT049
FDU15,2161.0,OUT027
FDK43,2038.0,OUT046
FDN25,1009.0,OUT046
FDE53,1795.0,OUT049
FDB22,2507.0,OUT013
FDE39,2021.0,OUT017
FDX35,3767.0,OUT035
NCG54,2772.0,OUT049
FDH27,2461.0,OUT035
NCK42,3427.0,OUT013
FDS25,1870.0,OUT049
FDI10,2501.0,OUT018
FDU35,1775.0,OUT035
FDI04,3287.0,OUT017
DRK23,4093.0,OUT035
FDB53,443.0,OUT019
FDY02,4269.0,OUT049
FDM60,879.0,OUT035
NCJ31,1789.0,OUT010
DRP35,2099.0,OUT017
NCQ30,1655.0,OUT018
DRL11,593.0,OUT010
FDU01,3051.0,OUT013
FDR39,3009.0,OUT035
FDO08,2680.0,OUT046
FDC02,4047.0,OUT045
NCZ29,2147.0,OUT035
FDF29,233.0,OUT010
FDZ23,3105.0,OUT017
NCU53,2320.0,OUT018
NCW30,4091.0,OUT013
NCM26,3901.0,OUT027
FDV50,3417.0,OUT027
FDW15,2476.0,OUT049
FDI35,4361.0,OUT027
FDO11,4073.0,OUT017
FDN48,1491.0,OUT046
NCA17,2486.0,OUT049
NCN54,1303.0,OUT013
FDP22,915.0,OUT013
NCB54,2133.0,OUT035
FDD08,575.0,OUT045
DRM48,-1339.0,OUT010
FDG41,3269.0,OUT027
FDE44,2249.0,OUT027
FDE26,2427.0,OUT035
NCS38,1823.0,OUT013
NCJ54,3338.0,OUT018
FDI40,-293.0,OUT019
FDN45,3253.0,OUT018
FDU43,3838.0,OUT046
FDI04,1241.0,OUT010
NCC07,1385.0,OUT018
NCC07,-237.0,OUT019
NCD18,3585.0,OUT045
FDU55,4233.0,OUT035
FDX59,749.0,OUT035
FDR52,3160.0,OUT049
NCP17,1079.0,OUT013
FDQ32,1933.0,OUT045
NCT17,3065.0,OUT049
FDO10,1117.0,OUT049
FDE32,736.0,OUT049
FDN44,2461.0,OUT045
FDH02,1639.0,OUT035
FDK60,1679.0,OUT013
FDS24,-457.0,OUT019
FDL03,1291.0,OUT010
FDB46,4857.0,OUT027
FDO48,3672.0,OUT049
FDZ39,1820.0,OUT049
FDT02,2073.0,OUT027
FDC50,1547.0,OUT013
FDP39,993.0,OUT035
DRG15,705.0,OUT018
FDP10,1376.0,OUT018
FDF53,4381.0,OUT027
FDN34,2701.0,OUT045
FDK02,1853.0,OUT045
FDC23,2745.0,OUT045
FDJ10,347.0,OUT019
FDE53,1865.0,OUT035
FDR25,4373.0,OUT035
FDW50,2630.0,OUT046
FDS09,994.0,OUT049
FDW49,905.0,OUT010
FDU51,2874.0,OUT046
FDF28,1780.0,OUT018
NCY30,2550.0,OUT018
FDD44,4075.0,OUT045
FDX09,2909.0,OUT017
NCF30,1999.0,OUT013
FDZ50,1083.0,OUT019
FDW37,1471.0,OUT013
FDD11,4143.0,OUT049
DRH39,944.0,OUT018
FDA36,3037.0,OUT049
NCG43,1576.0,OUT049
FDF02,1799.0,OUT035
FDP57,3105.0,OUT027
NCE42,3757.0,OUT017
NCR38,5401.0,OUT027
FDP03,151.0,OUT019
FDO51,909.0,OUT035
NCQ42,2033.0,OUT046
NCM41,1458.0,OUT046
FDH48,2853.0,OUT027
DRF60,3736.0,OUT046
FDJ27,1807.0,OUT035
FDQ14,2431.0,OUT013
FDN27,2013.0,OUT017
NCQ02,2983.0,OUT046
FDJ33,2132.0,OUT049
FDP07,4569.0,OUT027
DRE01,3869.0,OUT049
FDU36,1553.0,OUT045
FDL28,3771.0,OUT017
NCX53,2243.0,OUT046
FDZ39,1755.0,OUT013
NCP42,3107.0,OUT013
FDJ14,1521.0,OUT035
FDK04,1031.0,OUT049
NCC19,3151.0,OUT017
FDS09,616.0,OUT018
FDZ02,1654.0,OUT046
FDD35,1689.0,OUT018
NCY42,2379.0,OUT017
FDB05,3821.0,OUT045
FDF20,3237.0,OUT035
NCO41,1271.0,OUT018
FDC40,2793.0,OUT027
FDV58,3053.0,OUT045
FDZ57,2057.0,OUT045
DRM35,2833.0,OUT046
DRN36,1235.0,OUT018
FDQ13,1376.0,OUT046
DRO35,-73.0,OUT010
NCD43,1807.0,OUT035
FDA51,1575.0,OUT018
NCX17,5097.0,OUT027
NCZ17,748.0,OUT049
FDR11,4013.0,OUT027
FDW34,3947.0,OUT049
FDN50,1655.0,OUT017
FDS09,873.0,OUT046
FDS48,2143.0,OUT018
FDL44,2704.0,OUT049
DRF48,2707.0,OUT018
FDA14,2081.0,OUT018
NCD30,1649.0,OUT049
FDI16,983.0,OUT017
NCG06,4203.0,OUT035
DRZ24,2067.0,OUT035
NCS17,1435.0,OUT045
FDB37,3805.0,OUT045
FDE10,2263.0,OUT035
FDC57,3005.0,OUT045
FDM12,2734.0,OUT018
FDE24,2333.0,OUT049
FDW22,3469.0,OUT045
DRD01,2363.0,OUT027
NCZ18,5407.0,OUT027
FDN49,649.0,OUT045
FDR22,2009.0,OUT035
FDV08,-1193.0,OUT019
FDY39,2986.0,OUT046
FDV36,2125.0,OUT049
FDO60,703.0,OUT045
FDU04,3445.0,OUT027
FDR20,2301.0,OUT027
FDW19,-81.0,OUT019
FDU40,3182.0,OUT049
FDK15,1491.0,OUT045
DRF15,2551.0,OUT035
FDQ25,2907.0,OUT017
FDI48,-965.0,OUT019
FDS49,1258.0,OUT046
FDV22,2566.0,OUT046
NCV42,1730.0,OUT046
FDX26,2920.0,OUT046
FDI33,1187.0,OUT018
FDZ14,2086.0,OUT049
FDG10,1015.0,OUT013
FDM38,605.0,OUT018
FDG26,5497.0,OUT027
FDH46,1825.0,OUT035
FDN13,1308.0,OUT018
FDU57,2557.0,OUT035
NCI06,2820.0,OUT046
FDM38,845.0,OUT045
NCG42,139.0,OUT010
FDL39,2823.0,OUT045
FDT31,1143.0,OUT019
FDV59,3479.0,OUT013
FDB49,1811.0,OUT035
FDD58,1732.0,OUT049
DRN59,759.0,OUT046
FDX48,2588.0,OUT049
FDQ11,4176.0,OUT049
FDY12,1007.0,OUT049
FDQ11,4025.0,OUT045
DRI11,1943.0,OUT017
FDY32,4029.0,OUT027
FDS51,941.0,OUT045
FDR19,377.0,OUT010
DRB13,2773.0,OUT018
FDS21,1215.0,OUT035
FDQ40,2769.0,OUT045
NCE55,2799.0,OUT013
FDX43,4093.0,OUT027
FDS12,2084.0,OUT049
DRK01,2963.0,OUT027
FDN25,1057.0,OUT017
FDB60,3093.0,OUT046
FDQ13,1467.0,OUT017
DRK13,3011.0,OUT045
DRF25,313.0,OUT018
NCD42,-1229.0,OUT019
FDW25,1309.0,OUT045
NCV29,4283.0,OUT027
NCK42,3519.0,OUT035
DRJ13,3955.0,OUT027
DRD15,3751.0,OUT017
FDM27,2445.0,OUT045
FDZ50,2687.0,OUT018
FDC04,3832.0,OUT046
FDF50,3207.0,OUT049
FDP15,4007.0,OUT045
FDK46,4237.0,OUT035
FDZ56,2409.0,OUT018
FDY60,2448.0,OUT049
FDB10,3889.0,OUT035
FDR57,2461.0,OUT045
FDU58,3126.0,OUT049
FDH02,1496.0,OUT046
FDP48,2967.0,OUT013
FDI46,4119.0,OUT035
FDW56,3087.0,OUT013
NCM19,-181.0,OUT010
FDS50,4957.0,OUT027
FDK24,791.0,OUT013
FDO36,2963.0,OUT017
FDK45,3301.0,OUT027
NCL05,655.0,OUT045
FDL32,1567.0,OUT018
FDA28,2166.0,OUT049
FDY36,943.0,OUT018
FDP32,1758.0,OUT018
FDL50,2024.0,OUT046
DRC24,2511.0,OUT049
NCS18,1807.0,OUT017
FDD16,1329.0,OUT017
NCV18,1371.0,OUT013
FDX07,2997.0,OUT046
NCZ05,3103.0,OUT027
NCI31,631.0,OUT013
FDK14,1477.0,OUT049
NCR06,641.0,OUT045
NCF54,2824.0,OUT049
DRG23,469.0,OUT010
FDD53,740.0,OUT046
NCM31,3663.0,OUT027
FDT16,4279.0,OUT017
FDR40,1489.0,OUT035
DRG25,3023.0,OUT017
FDT10,1181.0,OUT035
FDY32,2615.0,OUT013
FDN50,1705.0,OUT035
FDZ35,-145.0,OUT019
NCP54,1865.0,OUT045
NCD07,1943.0,OUT035
FDS02,2869.0,OUT018
DRN59,526.0,OUT018
DRB24,2505.0,OUT013
FDP37,3453.0,OUT027
DRB01,2721.0,OUT018
FDR47,3103.0,OUT046
NCM31,323.0,OUT010
NCF06,5517.0,OUT027
NCV17,3529.0,OUT027
FDS10,2955.0,OUT049
FDN52,1581.0,OUT035
FDZ48,1851.0,OUT013
FDJ48,4037.0,OUT049
DRB13,4511.0,OUT027
FDV59,3541.0,OUT017
FDL32,1957.0,OUT035
FDZ12,2407.0,OUT035
NCR06,2143.0,OUT027
FDP51,2051.0,OUT017
FDY22,2331.0,OUT013
FDZ38,2828.0,OUT049
NCO54,1025.0,OUT035
FDR23,2919.0,OUT035
FDM38,1048.0,OUT049
FDS25,1859.0,OUT013
FDZ22,1395.0,OUT013
FDZ20,2139.0,OUT019
FDD45,-381.0,OUT010
FDN03,4077.0,OUT049
NCW30,4066.0,OUT046
FDY24,2413.0,OUT027
FDJ26,1495.0,OUT019
FDM15,2576.0,OUT049
NCW54,2391.0,OUT027
FDA23,1553.0,OUT045
FDA39,-1253.0,OUT019
FDZ12,2397.0,OUT017
NCB42,1847.0,OUT046
FDL16,751.0,OUT046
FDO24,595.0,OUT019
NCP42,3042.0,OUT046
FDR19,2079.0,OUT018
DRL01,3643.0,OUT045
FDV37,3187.0,OUT046
FDI41,471.0,OUT010
FDF58,1151.0,OUT049
NCF43,1977.0,OUT018
FDN02,3359.0,OUT049
NCP41,1849.0,OUT035
NCY17,2193.0,OUT027
FDL58,5673.0,OUT027
NCA30,4397.0,OUT027
FDE46,2130.0,OUT018
FDY38,3821.0,OUT035
NCH29,2987.0,OUT027
FDO20,3965.0,OUT045
FDP44,1415.0,OUT018
FDM02,2937.0,OUT027
FDJ14,2813.0,OUT027
FDH04,-423.0,OUT010
DRK23,3971.0,OUT046
NCW05,1669.0,OUT046
FDF12,2442.0,OUT049
FDL51,1515.0,OUT019
FDN03,3705.0,OUT018
DRJ37,2488.0,OUT049
FDM12,1123.0,OUT019
FDA16,3461.0,OUT045
NCB07,3181.0,OUT017
NCI17,-381.0,OUT019
FDR51,2413.0,OUT046
FDJ55,3541.0,OUT045
NCZ17,667.0,OUT013
FDU25,1031.0,OUT013
NCG18,1585.0,OUT045
DRM11,4177.0,OUT017
FDH16,1625.0,OUT035
FDZ04,741.0,OUT018
NCX53,2397.0,OUT035
FDX38,2309.0,OUT027
FDX09,2805.0,OUT046
NCW05,1404.0,OUT018
NCS41,3011.0,OUT017
FDI26,2827.0,OUT046
NCZ41,3455.0,OUT027
NCK06,1948.0,OUT046
FDX23,3017.0,OUT027
NCA42,2505.0,OUT046
FDC20,1011.0,OUT049
DRC49,1993.0,OUT018
FDX01,1919.0,OUT013
FDC08,3549.0,OUT045
FDC02,4181.0,OUT017
FDK10,2825.0,OUT045
DRC24,2461.0,OUT013
FDW16,-361.0,OUT019
NCU06,3307.0,OUT018
DRA59,2863.0,OUT045
FDR24,-393.0,OUT019
DRL35,445.0,OUT018
FDA49,1431.0,OUT013
NCC55,614.0,OUT046
DRD24,373.0,OUT019
NCE55,2880.0,OUT049
FDT33,2665.0,OUT045
NCT53,2627.0,OUT013
FDS26,4097.0,OUT046
FDL22,1204.0,OUT018
FDP44,1819.0,OUT017
FDC52,2165.0,OUT018
FDI53,661.0,OUT010
FDZ23,3002.0,OUT046
NCT18,2899.0,OUT013
FDR13,1917.0,OUT046
FDB09,75.0,OUT010
FDZ60,1767.0,OUT013
FDB11,3568.0,OUT046
FDC10,1674.0,OUT018
FDW56,3207.0,OUT035
FDK14,2825.0,OUT027
DRE27,2967.0,OUT027
FDA38,3905.0,OUT017
FDT11,2967.0,OUT045
FDP15,4209.0,OUT035
FDV27,1601.0,OUT035
FDS36,3253.0,OUT027
FDY40,2301.0,OUT027
NCF19,912.0,OUT049
FDF53,2861.0,OUT045
FDS14,3953.0,OUT027
FDE56,1066.0,OUT046
FDZ19,2955.0,OUT035
FDZ46,1839.0,OUT013
FDR16,3406.0,OUT046
FDG29,438.0,OUT018
NCE30,3461.0,OUT017
FDZ40,880.0,OUT046
FDG58,2239.0,OUT018
DRH03,1557.0,OUT013
FDZ47,1585.0,OUT045
FDV04,2248.0,OUT018
FDZ10,1745.0,OUT018
FDG46,1961.0,OUT017
NCF07,1515.0,OUT045
FDY44,3281.0,OUT035
FDB21,3847.0,OUT013
FDS20,3041.0,OUT035
FDS49,1402.0,OUT049
FDX55,4933.0,OUT027
NCQ02,2674.0,OUT018
FDR25,4235.0,OUT013
DRG39,819.0,OUT045
FDB46,3414.0,OUT046
